5 3 A #3 = 0, #5 = 5
7 1 CBABABABBAAABAAAAAAAB #3 = 14, #5 = 2
7 1 CBABABABBAAABAAAAABA #3 = 14, #5 = 2
7 1 CBABABABBAAABAAAAACAB #3 = 14, #5 = 4
7 2 CBABABABBAAABABA #3 = 14, #5 = 2
7 2 CBABABABBAAABABAAAAAB #3 = 16, #5 = 2
7 1 CBABABABBAAABABAAAAB #3 = 18, #5 = 2
7 1 CBABABABBAAABABAABAAB #3 = 18, #5 = 2
7 1 CBABABABBAAABBA #3 = 14, #5 = 2
7 1 CBABABABBAAABBAAAAAAB #3 = 16, #5 = 2
7 1 CBABABABBAAABBAAAABAB #3 = 18, #5 = 2
7 1 CBABABABBAAABBAAABAB #3 = 20, #5 = 2
7 3 CBABABABBAABA #3 = 12, #5 = 2
7 1 CBABABABBAABAAAAAAAAB #3 = 14, #5 = 2
7 1 CBABABABBAABAAAAAAAAC #3 = 12, #5 = 4
7 1 CBABABABBAABAAAAAAABC #3 = 14, #5 = 4
7 1 CBABABABBAABAAAAAAACB #3 = 14, #5 = 4
7 1 CBABABABBAABAAAAAABA #3 = 14, #5 = 2
7 1 CBABABABBAABAAAAAABAC #3 = 14, #5 = 4
7 1 CBABABABBAABAAAAAABCA #3 = 14, #5 = 4
7 1 CBABABABBAABAAAAAACA #3 = 12, #5 = 4
7 1 CBABABABBAABAAAAAACAB #3 = 14, #5 = 4
7 1 CBABABABBAABAAAAAACBA #3 = 14, #5 = 4
7 1 CBABABABBAABAAAAABA #3 = 14, #5 = 2
7 1 CBABABABBAABAAAAABABA #3 = 16, #5 = 2
7 1 CBABABABBAABAAAAABABC #3 = 16, #5 = 4
7 1 CBABABABBAABAAAAABBA #3 = 16, #5 = 2
7 2 CBABABABBAABAABAAABA #3 = 16, #5 = 2
7 2 CBABABABBAABAABAAACA #3 = 14, #5 = 4
7 2 CBABABABBAABAABAABABA #3 = 18, #5 = 2
7 3 CBABABABBAABABA #3 = 14, #5 = 2
7 1 CBABABABBAABABAAAAABA #3 = 16, #5 = 2
7 1 CBABABABBAABABAAAAACA #3 = 14, #5 = 4
7 1 CBABABABBAABABAAABA #3 = 16, #5 = 2
7 1 CBABABABBAABABAAABABA #3 = 18, #5 = 2
7 1 CBABABABBAABABAAABABC #3 = 18, #5 = 4
7 1 CBABABABBAABABAAABBA #3 = 18, #5 = 2
7 4 CBABABABBBA #3 = 12, #5 = 2
7 4 CBABABABBBAAAAAAAAAAB #3 = 14, #5 = 2
7 1 CBABABABBBAAAABA #3 = 14, #5 = 2
7 1 CBABABABBBAAAABAAAAAB #3 = 16, #5 = 2
7 2 CBABABABBBAABA #3 = 14, #5 = 2
7 2 CBABABABBBAABAAAAAAAB #3 = 16, #5 = 2
7 1 CBABABABBBAABAAAAAABA #3 = 16, #5 = 2
7 1 CBABABABBBAABABA #3 = 16, #5 = 2
7 1 CBABABABBBAABABAAAAAB #3 = 18, #5 = 2
7 1 CBABABABBBAABABAAABA #3 = 18, #5 = 2
7 1 CBABABABBBAABABAABAAB #3 = 20, #5 = 2
7 1 CBABABABBBAABBBA #3 = 18, #5 = 2
7 1 CBABABABBBAABBBAAAAAB #3 = 20, #5 = 2
7 1 CBABABABBBAABBBAABAAB #3 = 22, #5 = 2
7 2 CBABABABBBABAAAAAAAAB #3 = 16, #5 = 2
7 2 CBABABABBBABAAAAAAAAC #3 = 14, #5 = 4
7 2 CBABABABBBABAAAAABA #3 = 16, #5 = 2
7 3 CBABABABBBABAABA #3 = 16, #5 = 2
7 1 CBABABABBBABAABAAAAAB #3 = 18, #5 = 2
7 1 CBABABABBBABAABAAAAAC #3 = 16, #5 = 4
7 1 CBABABABBBABAABAAAAB #3 = 20, #5 = 2
7 1 CBABABABBBABAABAABA #3 = 18, #5 = 2
7 1 CBABABABBBABAABAABAAC #3 = 18, #5 = 4
7 1 CBABABABBBABAABAABABA #3 = 20, #5 = 2
7 1 CBABABABBBABAABAABBBA #3 = 22, #5 = 2
7 3 CBABABABBBABBABA #3 = 18, #5 = 2
7 1 CBABABABBBABBABAAABA #3 = 20, #5 = 2
7 1 CBABABABBBABBABAABA #3 = 20, #5 = 2
7 1 CBABABABBBABBABAABAAB #3 = 22, #5 = 2
7 1 CBABABABBBABBABAABBBA #3 = 24, #5 = 2
7 3 CBABABABBBABBBBA #3 = 20, #5 = 2
7 1 CBABABABBBABBBBAABA #3 = 22, #5 = 2
7 1 CBABABABBBABBBBAABABA #3 = 24, #5 = 2
7 1 CBABABABBBABBBBAAB #3 = 28, #5 = 2
7 4 CBABABBA #3 = 8, #5 = 2
7 4 CBABABBAAAAAAAAAAAAAB #3 = 10, #5 = 2
7 1 CBABABBAAAAAAABA #3 = 10, #5 = 2
7 1 CBABABBAAAAAAABAAAAAB #3 = 12, #5 = 2
7 1 CBABABBAAAAAAACA #3 = 8, #5 = 4
7 1 CBABABBAAAAAAACAAAAAB #3 = 10, #5 = 4
7 2 CBABABBAAAAABA #3 = 10, #5 = 2
7 2 CBABABBAAAAABAAAAAAAB #3 = 12, #5 = 2
7 1 CBABABBAAAAABAAAAAAB #3 = 14, #5 = 2
7 1 CBABABBAAAAABAAAAAACA #3 = 10, #5 = 4
7 1 CBABABBAAAAABACA #3 = 10, #5 = 4
7 1 CBABABBAAAAABACAAAAAB #3 = 12, #5 = 4
7 1 CBABABBAAAAABACAAABA #3 = 12, #5 = 4
7 1 CBABABBAAAAABACAABAAB #3 = 14, #5 = 4
7 1 CBABABBAAAAABBCA #3 = 12, #5 = 4
7 2 CBABABBAAAAACA #3 = 8, #5 = 4
7 2 CBABABBAAAAACAAAAAAAB #3 = 10, #5 = 4
7 1 CBABABBAAAAACAAAAAABA #3 = 10, #5 = 4
7 1 CBABABBAAAAACAAAAAACB #3 = 10, #5 = 6
7 1 CBABABBAAAAACAAAAABCB #3 = 12, #5 = 6
7 1 CBABABBAAAAACAAAABACA #3 = 10, #5 = 6
7 1 CBABABBAAAAACABA #3 = 10, #5 = 4
7 1 CBABABBAAAAACABAAAAAB #3 = 12, #5 = 4
7 1 CBABABBAAAAACABAAABAB #3 = 14, #5 = 4
7 1 CBABABBAAAAACABAAACA #3 = 10, #5 = 6
7 3 CBABABBAAAABA #3 = 10, #5 = 2
7 1 CBABABBAAAABAAAAAAAAB #3 = 12, #5 = 2
7 1 CBABABBAAAABAAAAAAAAC #3 = 10, #5 = 4
7 1 CBABABBAAAABAAAAAAABC #3 = 12, #5 = 4
7 1 CBABABBAAAABAAAAAAACB #3 = 12, #5 = 4
7 1 CBABABBAAAABAAAAABA #3 = 12, #5 = 2
7 1 CBABABBAAAABAAAAABAAC #3 = 12, #5 = 4
7 1 CBABABBAAAABAAAAABACA #3 = 12, #5 = 4
7 1 CBABABBAAAABAAAAABBCA #3 = 14, #5 = 4
7 1 CBABABBAAAABAAAAACA #3 = 10, #5 = 4
7 1 CBABABBAAAABAAAAACAAB #3 = 12, #5 = 4
7 1 CBABABBAAAABAAAAACABA #3 = 12, #5 = 4
7 2 CBABABBAAAABAAAABAAAB #3 = 14, #5 = 2
7 2 CBABABBAAAABAABAAAAAB #3 = 14, #5 = 2
7 2 CBABABBAAAABAABAAAAAC #3 = 12, #5 = 4
7 2 CBABABBAAAABAABAABA #3 = 14, #5 = 2
7 2 CBABABBAAAABAABAACA #3 = 12, #5 = 4
7 2 CBABABBAAAABAABABA #3 = 14, #5 = 2
7 2 CBABABBAAAABAABABAAAB #3 = 16, #5 = 2
7 3 CBABABBAAAABBA #3 = 12, #5 = 2
7 1 CBABABBAAAABBAAAAAAAB #3 = 14, #5 = 2
7 1 CBABABBAAAABBAAAAAAAC #3 = 12, #5 = 4
7 1 CBABABBAAAABBAAAAAABA #3 = 14, #5 = 2
7 1 CBABABBAAAABBAAAAAACA #3 = 12, #5 = 4
7 1 CBABABBAAAABBAAAAABA #3 = 14, #5 = 2
7 1 CBABABBAAAABBAAAAABAC #3 = 14, #5 = 4
7 1 CBABABBAAAABBAAAAABCA #3 = 14, #5 = 4
7 1 CBABABBAAAABBAAAAACA #3 = 12, #5 = 4
7 1 CBABABBAAAABBAAAAACAB #3 = 14, #5 = 4
7 1 CBABABBAAAABBAAAAACBA #3 = 14, #5 = 4
7 1 CBABABBAAAABBAAAABA #3 = 14, #5 = 2
7 1 CBABABBAAAABBAAAABAAB #3 = 16, #5 = 2
7 1 CBABABBAAAABBAAAABACB #3 = 16, #5 = 4
7 1 CBABABBAAAABBAAAABBCA #3 = 16, #5 = 4
7 1 CBABABBAAAABBAAAACA #3 = 12, #5 = 4
7 2 CBABABBAAAABBAAABAAAB #3 = 16, #5 = 2
7 2 CBABABBAAAABBAAABAABA #3 = 16, #5 = 2
7 2 CBABABBAAAABBAAABAAB #3 = 18, #5 = 2
7 2 CBABABBAAAABBAAABABA #3 = 16, #5 = 2
7 2 CBABABBAAAABBAAABBAAB #3 = 18, #5 = 2
7 3 CBABABBAAAABBBA #3 = 14, #5 = 2
7 1 CBABABBAAAABBBAAAAAAB #3 = 16, #5 = 2
7 1 CBABABBAAAABBBAAAAAAC #3 = 14, #5 = 4
7 1 CBABABBAAAABBBAAAAABA #3 = 16, #5 = 2
7 1 CBABABBAAAABBBAAAAACA #3 = 14, #5 = 4
7 1 CBABABBAAAABBBAAABA #3 = 16, #5 = 2
7 1 CBABABBAAAABBBAAABAAB #3 = 18, #5 = 2
7 1 CBABABBAAAABBBAAABACA #3 = 16, #5 = 4
7 2 CBABABBAAAABBBAABA #3 = 16, #5 = 2
7 2 CBABABBAAAABBBAABAABA #3 = 18, #5 = 2
7 2 CBABABBAAAABBBAABAAB #3 = 20, #5 = 2
7 2 CBABABBAAAABBBAABBAAB #3 = 20, #5 = 2
7 2 CBABABBAAAABBBAABBBAB #3 = 22, #5 = 2
7 3 CBABABBAAABAAABA #3 = 12, #5 = 2
7 1 CBABABBAAABAAABAABA #3 = 14, #5 = 2
7 1 CBABABBAAABAAABAACA #3 = 12, #5 = 4
7 1 CBABABBAAABAAABAACABA #3 = 14, #5 = 4
7 2 CBABABBAAABAAABABBA #3 = 16, #5 = 2
7 2 CBABABBAAABAAABABBBA #3 = 18, #5 = 2
7 4 CBABABBABA #3 = 10, #5 = 2
7 4 CBABABBABAAAAAAAAAAAB #3 = 12, #5 = 2
7 1 CBABABBABAAAABA #3 = 12, #5 = 2
7 1 CBABABBABAAAABAAAAAAB #3 = 14, #5 = 2
7 1 CBABABBABAAAACA #3 = 10, #5 = 4
7 1 CBABABBABAAAACAAAAAAB #3 = 12, #5 = 4
7 2 CBABABBABAAAACBA #3 = 12, #5 = 4
7 2 CBABABBABAAAACBAAAAAB #3 = 14, #5 = 4
7 1 CBABABBABAAAACBAAAAB #3 = 16, #5 = 4
7 1 CBABABBABAAAACBAAAACA #3 = 12, #5 = 6
7 1 CBABABBABAAAACBAAABA #3 = 14, #5 = 4
7 2 CBABABBABAAABA #3 = 12, #5 = 2
7 2 CBABABBABAAABAAAAAAAB #3 = 14, #5 = 2
7 1 CBABABBABAAABAAAAABA #3 = 14, #5 = 2
7 1 CBABABBABAAABAAAAACAB #3 = 14, #5 = 4
7 1 CBABABBABAAABBA #3 = 14, #5 = 2
7 1 CBABABBABAAABBAAAAAAB #3 = 16, #5 = 2
7 1 CBABABBABAAABBAAAABCB #3 = 18, #5 = 4
7 1 CBABABBABAAABBAAABAAB #3 = 18, #5 = 2
7 2 CBABABBABAAACA #3 = 10, #5 = 4
7 1 CBABABBABAAACAAAAACA #3 = 10, #5 = 6
7 2 CBABABBABAABAAAAAAAAB #3 = 14, #5 = 2
7 2 CBABABBABAABAAAAAAAAC #3 = 12, #5 = 4
7 2 CBABABBABAABAAAAAACBA #3 = 14, #5 = 4
7 2 CBABABBABAABAAAAABA #3 = 14, #5 = 2
7 2 CBABABBABAABAAAAACA #3 = 12, #5 = 4
7 3 CBABABBABAABABA #3 = 14, #5 = 2
7 1 CBABABBABAABABAAAAAAB #3 = 16, #5 = 2
7 1 CBABABBABAABABAAAAAAC #3 = 14, #5 = 4
7 1 CBABABBABAABABAAAAABA #3 = 16, #5 = 2
7 1 CBABABBABAABABAAAAACA #3 = 14, #5 = 4
7 1 CBABABBABAABABAAAABAB #3 = 18, #5 = 2
7 1 CBABABBABAABABAAAABCA #3 = 16, #5 = 4
7 1 CBABABBABAABABAAAABCB #3 = 18, #5 = 4
7 1 CBABABBABAABABAAAACBA #3 = 16, #5 = 4
7 1 CBABABBABAABABAAABA #3 = 16, #5 = 2
7 1 CBABABBABAABABAAABAAC #3 = 16, #5 = 4
7 1 CBABABBABAABABAAABABA #3 = 18, #5 = 2
7 1 CBABABBABAABABAAABBA #3 = 18, #5 = 2
7 1 CBABABBABAABABAAACA #3 = 14, #5 = 4
7 1 CBABABBABAABABAAACAAB #3 = 16, #5 = 4
7 2 CBABABBABAABABAABA #3 = 16, #5 = 2
7 2 CBABABBABAABABAABAAAB #3 = 18, #5 = 2
7 2 CBABABBABAABABAABAAB #3 = 20, #5 = 2
7 2 CBABABBABAABABAABABAB #3 = 20, #5 = 2
7 3 CBABABBABAABBBA #3 = 16, #5 = 2
7 1 CBABABBABAABBBAAAAAAB #3 = 18, #5 = 2
7 1 CBABABBABAABBBAAAAAAC #3 = 16, #5 = 4
7 1 CBABABBABAABBBAAAAABA #3 = 18, #5 = 2
7 1 CBABABBABAABBBAAAAACA #3 = 16, #5 = 4
7 1 CBABABBABAABBBAAAABA #3 = 18, #5 = 2
7 1 CBABABBABAABBBAAAABCA #3 = 18, #5 = 4
7 1 CBABABBABAABBBAAAABCB #3 = 20, #5 = 4
7 1 CBABABBABAABBBAAAACA #3 = 16, #5 = 4
7 1 CBABABBABAABBBAAAACBA #3 = 18, #5 = 4
7 1 CBABABBABAABBBAAABA #3 = 18, #5 = 2
7 1 CBABABBABAABBBAAABAAB #3 = 20, #5 = 2
7 1 CBABABBABAABBBAAABABA #3 = 20, #5 = 2
7 1 CBABABBABAABBBAAABBAB #3 = 22, #5 = 2
7 2 CBABABBABAABBBAABA #3 = 18, #5 = 2
7 2 CBABABBABAABBBAABAAAB #3 = 20, #5 = 2
7 2 CBABABBABAABBBAABAABA #3 = 20, #5 = 2
7 2 CBABABBABAABBBAABABAB #3 = 22, #5 = 2
7 2 CBABABBABAABBBAABBAB #3 = 24, #5 = 2
7 2 CBABABBABAABBBAABBBAB #3 = 24, #5 = 2
7 3 CBABABBABABAABA #3 = 14, #5 = 2
7 1 CBABABBABABAABAAAAABA #3 = 16, #5 = 2
7 1 CBABABBABABAABAAAAACA #3 = 14, #5 = 4
7 1 CBABABBABABAABAAABA #3 = 16, #5 = 2
7 1 CBABABBABABAABAAABAAC #3 = 16, #5 = 4
7 1 CBABABBABABAABAAABABC #3 = 18, #5 = 4
7 1 CBABABBABABAABAAABBA #3 = 18, #5 = 2
7 1 CBABABBABABAABAAACA #3 = 14, #5 = 4
7 1 CBABABBABABAABAAACAAB #3 = 16, #5 = 4
7 2 CBABABBABABAABAABA #3 = 16, #5 = 2
7 2 CBABABBABABAABAABAABA #3 = 18, #5 = 2
7 2 CBABABBABABAABAABBABA #3 = 20, #5 = 2
7 2 CBABABBABABAABAABBBA #3 = 20, #5 = 2
7 2 CBABABBABABAABABAAAB #3 = 20, #5 = 2
7 3 CBABABBABBAABA #3 = 14, #5 = 2
7 3 CBABABBABBAABAAAAAAAB #3 = 16, #5 = 2
7 2 CBABABBABBAABAAAAABA #3 = 16, #5 = 2
7 2 CBABABBABBAABAAAABAAB #3 = 18, #5 = 2
7 1 CBABABBABBAABBAAAAABA #3 = 18, #5 = 2
7 1 CBABABBABBAABBAAABAAB #3 = 20, #5 = 2
7 3 CBABABBABBAACA #3 = 12, #5 = 4
7 2 CBABABBABBAACAAAAACA #3 = 12, #5 = 6
7 3 CBABABBABBABAAAAAAAAB #3 = 16, #5 = 2
7 3 CBABABBABBABAAAAAAAAC #3 = 14, #5 = 4
7 3 CBABABBABBABAAAAABA #3 = 16, #5 = 2
7 1 CBABABBABBABAAAAABAAC #3 = 16, #5 = 4
7 1 CBABABBABBABAAAAABBA #3 = 18, #5 = 2
7 3 CBABABBABBABAAAAACA #3 = 14, #5 = 4
7 1 CBABABBABBABAAAAACAAB #3 = 16, #5 = 4
7 4 CBABABBABBABAAAABAAAB #3 = 18, #5 = 2
7 2 CBABABBABBABBAAAAABA #3 = 18, #5 = 2
7 2 CBABABBABBABBAAAAACA #3 = 16, #5 = 4
7 2 CBABABBABBABBAAAABAAB #3 = 20, #5 = 2
7 2 CBABABBABBABBAAABA #3 = 18, #5 = 2
7 2 CBABABBABBABBAAABABA #3 = 20, #5 = 2
7 2 CBABABBABBABBAAABBAAB #3 = 22, #5 = 2
7 3 CBABABBABBABBBA #3 = 18, #5 = 2
7 1 CBABABBABBABBBAAAAABA #3 = 20, #5 = 2
7 1 CBABABBABBABBBAAAAABC #3 = 20, #5 = 4
7 1 CBABABBABBABBBAAAAACA #3 = 18, #5 = 4
7 1 CBABABBABBABBBAAAAACB #3 = 20, #5 = 4
7 1 CBABABBABBABBBAAABA #3 = 20, #5 = 2
7 1 CBABABBABBABBBAAABAAB #3 = 22, #5 = 2
7 1 CBABABBABBABBBAAABABA #3 = 22, #5 = 2
7 1 CBABABBABBABBBAAABBAB #3 = 24, #5 = 2
7 2 CBABABBABBABBBAABA #3 = 20, #5 = 2
7 2 CBABABBABBABBBAABAAAB #3 = 22, #5 = 2
7 2 CBABABBABBABBBAABAABA #3 = 22, #5 = 2
7 2 CBABABBABBABBBAABBAAB #3 = 24, #5 = 2
7 2 CBABABBABBABBBBAABA #3 = 22, #5 = 2
7 2 CBABABBABBABBBBABAAAB #3 = 24, #5 = 2
7 2 CBABABBABBABBBBABBAAB #3 = 26, #5 = 2
7 2 CBABABBABBABBBBABBBAB #3 = 28, #5 = 2
7 2 CBABABBABBABBBBAB #3 = 30, #5 = 2
7 2 CBABABBABBBAAAAAABA #3 = 16, #5 = 2
7 2 CBABABBABBBAAAAAACA #3 = 14, #5 = 4
7 2 CBABABBABBBAAAAABA #3 = 16, #5 = 2
7 2 CBABABBABBBAAAAABBA #3 = 18, #5 = 2
7 2 CBABABBABBBAAAAABBBA #3 = 20, #5 = 2
7 2 CBABABBABBBAAAAABBBBA #3 = 22, #5 = 2
7 2 CBABABBABBBAAAABAAAAB #3 = 18, #5 = 2
7 3 CBABABBABBBABA #3 = 16, #5 = 2
7 1 CBABABBABBBABAAAAABA #3 = 18, #5 = 2
7 1 CBABABBABBBABAAAAABAC #3 = 18, #5 = 4
7 1 CBABABBABBBABAAAAABBC #3 = 20, #5 = 4
7 1 CBABABBABBBABAAAAACA #3 = 16, #5 = 4
7 1 CBABABBABBBABAAAAACAB #3 = 18, #5 = 4
7 1 CBABABBABBBABAAAABA #3 = 18, #5 = 2
7 1 CBABABBABBBABAAAABAAB #3 = 20, #5 = 2
7 1 CBABABBABBBABAAAABBA #3 = 20, #5 = 2
7 1 CBABABBABBBABAAAACA #3 = 16, #5 = 4
7 2 CBABABBABBBABAAABA #3 = 18, #5 = 2
7 2 CBABABBABBBABAAABAAAB #3 = 20, #5 = 2
7 2 CBABABBABBBABAAABABA #3 = 20, #5 = 2
7 2 CBABABBABBBABAAABBAAB #3 = 22, #5 = 2
7 2 CBABABBABBBABAAABBBBA #3 = 24, #5 = 2
7 2 CBABABBABBBABAABAAAAB #3 = 20, #5 = 2
7 2 CBABABBABBBABBAAAAACB #3 = 20, #5 = 4
7 2 CBABABBABBBABBAAABA #3 = 20, #5 = 2
7 2 CBABABBABBBABBAAACA #3 = 18, #5 = 4
7 2 CBABABBABBBABBAABAABA #3 = 22, #5 = 2
7 2 CBABABBABBBABBAABBABA #3 = 24, #5 = 2
7 2 CBABABBABBBABBAABBBBA #3 = 26, #5 = 2
7 2 CBABABBABBBABBABAAABA #3 = 22, #5 = 2
7 2 CBABABBABBBABBABABABA #3 = 24, #5 = 2
7 3 CBABABBABBBABBBAABA #3 = 22, #5 = 2
7 1 CBABABBABBBABBBAABBA #3 = 24, #5 = 2
7 3 CBABABBABBBABBBAACA #3 = 20, #5 = 4
7 4 CBABABBABBBABBBABA #3 = 22, #5 = 2
7 2 CBABABBABBBABBBABBBA #3 = 26, #5 = 2
7 2 CBABABBABBBABBBABBBBA #3 = 28, #5 = 2
7 2 CBABABBABBBABBBBABA #3 = 24, #5 = 2
7 2 CBABABBABBBABBBBABBA #3 = 26, #5 = 2
7 4 CBABABBABBBABBBBAB #3 = 30, #5 = 2
7 1 CCBAAAAAABAAABAAAAABA #3 = 8, #5 = 4
7 1 CCBAAAAAABAAABBAAABA #3 = 10, #5 = 4
7 2 CCBAAAAAABAAABBAAABBA #3 = 12, #5 = 4
7 3 CCBAAAAAABAAABBAAAB #3 = 14, #5 = 4
7 1 CCBABAAAAAAAAABA #3 = 6, #5 = 4
7 2 CCBABAAAAAAAAABAAAABA #3 = 8, #5 = 4
7 3 CCBABAAAAAAAAABAAAAB #3 = 10, #5 = 4
7 1 CCBABAAAABAAAABA #3 = 8, #5 = 4
7 1 CCBABAAAABAAAABAAAAAB #3 = 10, #5 = 4
7 2 CCBABAAAABAAAABAAAAB #3 = 12, #5 = 4
7 1 CCBABAAAABAAABBAAAABA #3 = 12, #5 = 4
7 1 CCBABAAAABAAABBAAAAB #3 = 14, #5 = 4
7 2 CCBABAAABA #3 = 6, #5 = 4
7 3 CCBABAAABAAAAAAAAAAAB #3 = 8, #5 = 4
7 1 CCBABAAABAAAABA #3 = 8, #5 = 4
7 2 CCBABAAABAAAABAAAAAAB #3 = 10, #5 = 4
7 1 CCBABAAABAAAABAAAAABA #3 = 10, #5 = 4
7 1 CCBABAAABAAAABAAAABAB #3 = 12, #5 = 4
7 1 CCBABAAABAAAABBAAAAAB #3 = 12, #5 = 4
7 1 CCBABAAABAAAABBAAABAB #3 = 14, #5 = 4
7 2 CCBABAAABCAAAAAAAAAAB #3 = 8, #5 = 6
7 1 CCBABAAABCAAABA #3 = 8, #5 = 6
7 1 CCBABAAABCAAABAAAAAAB #3 = 10, #5 = 6
7 1 CCBABAAABCAAABAAAAAB #3 = 12, #5 = 6
7 2 CCBABAABAAAAAAAAAAAAB #3 = 8, #5 = 4
7 1 CCBABAABAAAAABA #3 = 8, #5 = 4
7 1 CCBABAABAAAAABAAAAAAB #3 = 10, #5 = 4
7 1 CCBABAABAAAAABAAAAAB #3 = 12, #5 = 4
7 2 CCBABAABAAAABA #3 = 8, #5 = 4
7 1 CCBABAABAAAABAAAAABA #3 = 10, #5 = 4
7 1 CCBABAABAAAABAAAAABAB #3 = 12, #5 = 4
7 1 CCBABAABAAAABCA #3 = 8, #5 = 6
7 1 CCBABAABAAAABCAAAAAAB #3 = 10, #5 = 6
7 1 CCBABAABAAAABCAAAAABA #3 = 10, #5 = 6
7 1 CCBABAABAAAABCAAABA #3 = 10, #5 = 6
7 2 CCBABAABABA #3 = 8, #5 = 4
7 3 CCBABAABABAAAAAAAAAAB #3 = 10, #5 = 4
7 1 CCBABAABABAAABA #3 = 10, #5 = 4
7 2 CCBABAABABAAABAAAAAAB #3 = 12, #5 = 4
7 1 CCBABAABABAAABAAAAABA #3 = 12, #5 = 4
7 1 CCBABAABABAAABAAAABAB #3 = 14, #5 = 4
7 1 CCBABAABABAAABBAAAAAB #3 = 14, #5 = 4
7 1 CCBABAABABAAABBAAABAB #3 = 16, #5 = 4
7 3 CCBABAABABAABA #3 = 10, #5 = 4
7 2 CCBABAABABAABAAAAAAAB #3 = 12, #5 = 4
7 2 CCBABAABABAABAAAAABA #3 = 12, #5 = 4
7 1 CCBABAABABAABAAAAABAB #3 = 14, #5 = 4
7 1 CCBABAABABAABAAAAABBA #3 = 14, #5 = 4
7 2 CCBABAABABAABAAAABA #3 = 12, #5 = 4
7 3 CCBABAABABAABAAAABAAB #3 = 14, #5 = 4
7 2 CCBABAABABAABCA #3 = 10, #5 = 6
7 1 CCBABAABABAABCAAAAAAB #3 = 12, #5 = 6
7 1 CCBABAABABAABCAAAAAB #3 = 14, #5 = 6
7 1 CCBABAABABAABCAAAABA #3 = 12, #5 = 6
7 1 CCBABAABABAABCAAAABBA #3 = 14, #5 = 6
7 1 CCBABAABABAABCAAABA #3 = 12, #5 = 6
7 2 CCBABAABABAABCAAABAAB #3 = 14, #5 = 6
7 1 CCBABAABABAABCAAABACA #3 = 12, #5 = 8
7 1 CCBABAABABABA #3 = 10, #5 = 4
7 1 CCBABAABABABAAAAAABA #3 = 12, #5 = 4
7 1 CCBABAABABABAAAAABA #3 = 12, #5 = 4
7 1 CCBABAABABABAAAAABCA #3 = 12, #5 = 6
7 2 CCBABAABABABABA #3 = 12, #5 = 4
7 1 CCBABAABABABABAAAAABA #3 = 14, #5 = 4
7 1 CCBABAABABABABAAAABBA #3 = 16, #5 = 4
7 2 CCBABAABABABABAAABA #3 = 14, #5 = 4
7 1 CCBABAABABABABAAABACA #3 = 14, #5 = 6
7 1 CCBABAABABABABAABAABA #3 = 16, #5 = 4
7 3 CCBABAABABABABBA #3 = 14, #5 = 4
7 2 CCBABAABABABABBAAABA #3 = 16, #5 = 4
7 1 CCBABAABABABABBAAABBA #3 = 18, #5 = 4
7 3 CCBABAABABABABBAABA #3 = 16, #5 = 4
7 2 CCBABAABABABABBAABCA #3 = 16, #5 = 6
7 1 CCBABAABABABABBABABA #3 = 18, #5 = 4
7 2 CCBABAABABABABBABABBA #3 = 20, #5 = 4
7 3 CCBABAABABABABBABAB #3 = 22, #5 = 4
7 2 CCBABBAAAAAAAABAAAAB #3 = 12, #5 = 4
7 1 CCBABBAAACAAAAAAAAAAB #3 = 8, #5 = 6
7 1 CCBABBAAACAAAABAAAAAB #3 = 10, #5 = 6
7 1 CCBABBAAACAAAABAAAAB #3 = 12, #5 = 6
7 2 CCBABBABAAAAAAAAAAAAB #3 = 10, #5 = 4
7 1 CCBABBABAAAAACA #3 = 8, #5 = 6
7 1 CCBABBABAAAAACAAAAAAB #3 = 10, #5 = 6
7 1 CCBABBABAAAAACBA #3 = 10, #5 = 6
7 1 CCBABBABAAAAACBAAAAAB #3 = 12, #5 = 6
7 2 CCBABBABAAAABA #3 = 10, #5 = 4
7 1 CCBABBABAAAABAAAAACA #3 = 10, #5 = 6
7 1 CCBABBABAAAABAAAAACBA #3 = 12, #5 = 6
7 1 CCBABBABAAAABAAAAACB #3 = 14, #5 = 6
7 2 CCBABBABAAABAABA #3 = 12, #5 = 4
7 1 CCBABBABAAABAABAAACA #3 = 12, #5 = 6
7 1 CCBABBABAAABAABAAACBA #3 = 14, #5 = 6
7 1 CCBABBABAAABAABAAACB #3 = 16, #5 = 6
7 2 CCBABBABAAABAABAABA #3 = 14, #5 = 4
7 2 CCBABBABAAABAABABAAB #3 = 18, #5 = 4
7 1 CCBABBABABAAAAAAAAAAB #3 = 12, #5 = 4
7 1 CCBABBABABAAAABAAAAAB #3 = 14, #5 = 4
7 1 CCBABBABABAAAABAAAAB #3 = 16, #5 = 4
7 1 CCBABBABABAAACA #3 = 10, #5 = 6
7 1 CCBABBABABAAACAAAAAB #3 = 14, #5 = 6
7 1 CCBABBABABAABA #3 = 12, #5 = 4
7 1 CCBABBABABAABAAAAAABA #3 = 14, #5 = 4
7 1 CCBABBABABAABAAAAACAB #3 = 14, #5 = 6
7 1 CCBABBABABAABAAAABAAB #3 = 16, #5 = 4
7 1 CCBABBABABAABACA #3 = 12, #5 = 6
7 1 CCBABBABABAABACAAAABA #3 = 14, #5 = 6
7 1 CCBABBABABAABACAAACA #3 = 12, #5 = 8
7 1 CCBABBABABAABACAABAAB #3 = 16, #5 = 6
7 1 CCBABBABABAABBAAAAABA #3 = 16, #5 = 4
7 1 CCBABBABABAABBAAAACA #3 = 14, #5 = 6
